;BB;voc_nb_all;cond;age;zf0_Original;M_minus_NM;Type_protophone;zf0_Original_inv;difference_inv;f0m_NM;is_margbabbling
653;120;26.0;m100;3.5666666666666664;-0.07970861753215921;-12.629400245262502;V;-0.07970861753215921;-12.629400245262502;268.16677699546875;1
654;121;9.0;neutre;6.433333333333334;0.034408691405432054;-0.0799298886713018;V;;;297.5506735130152;1
655;121;10.0;neutre;6.433333333333334;-0.49620646406444935;0.009867063911144669;V;;;257.36465700040475;1
656;121;11.0;neutre;6.433333333333334;-0.08657491797459671;-0.3348796188494134;V;;;288.38800773880513;1
657;121;12.0;neutre;6.433333333333334;0.11859122420236756;-0.2790606425628539;V;;;303.92621823347326;1
658;121;13.0;neutre;6.433333333333334;1.1520494278382258;-0.07414561912594309;V;;;382.1949371124626;1
659;121;14.0;neutre;6.433333333333334;0.499688286597378;0.029939463853168036;V;;;332.78851642537353;1
660;122;8.0;neutre;6.066666666666666;-1.447340251285926;0.2056734984062416;V;;;232.31861169215128;1
661;122;9.0;neutre;6.066666666666666;-0.18290795019134456;-0.4883082087915227;V;;;430.41451580961376;1
662;122;10.0;neutre;6.066666666666666;-1.3631331087665173;-0.023889304951097756;R;;;245.51116459995816;0
663;123;10.0;neutre;6.333333333333333;1.1076839452942124;0.02745676761719551;V;;;405.58911093922853;1
664;123;11.0;neutre;6.333333333333333;4.206929058238538;0.07443447938362624;S;;;560.7673203248937;0
665;123;12.0;neutre;6.333333333333333;5.54736367577734;0.6631839931784498;S;;;627.8824519675863;0
666;123;13.0;neutre;6.333333333333333;0.11378186943719817;-0.04742749757440379;Gr;;;355.8247525824077;0
667;123;14.0;neutre;6.333333333333333;2.65553965091496;-0.2674209667707146;Gr;;;483.08974997626996;0
668;123;15.0;neutre;6.333333333333333;-0.44329662537257564;-0.7273074501158021;V;;;327.9320109109634;1
669;123;16.0;neutre;6.333333333333333;-0.10774461418432345;-0.20498274992542065;V;;;344.7329925546786;1
670;123;17.0;neutre;6.333333333333333;-0.29527530798864854;-0.11789500906814965;V;;;335.343390826224;1
671;123;18.0;neutre;6.333333333333333;-1.0020642612401809;-0.03204745391678898;Gr;;;299.9546944881839;0
672;123;19.0;neutre;6.333333333333333;0.3045711640787036;0.6839322897336615;V;;;365.3775114102813;1
673;125;5.0;p100;4.333333333333333;-0.7898380810309663;13.043406192214832;pB;0.7898380810309663;-13.043406192214832;316.09859157039216;1
674;125;6.0;p100;4.333333333333333;-0.06317550600199573;15.130717391140934;V;0.06317550600199573;-15.130717391140934;345.83394705098556;1
675;125;7.0;p100;4.333333333333333;-2.2185124824685776;11.199552175300767;pB;2.2185124824685776;-11.199552175300767;257.6366001969164;1
676;125;8.0;p100;4.333333333333333;-2.380110536324596;-0.19135219207055343;pB;2.380110536324596;0.19135219207055343;251.02393602305384;1
677;125;9.0;p100;4.333333333333333;-2.1013975793718793;-0.13122268455623498;pB;2.1013975793718793;0.13122268455623498;262.4289940745242;1
678;125;10.0;p100;4.333333333333333;-1.5761500324057163;8.238087282537663;V;1.5761500324057163;-8.238087282537663;283.92235710306034;1
679;125;11.0;p100;4.333333333333333;-1.6403629303083898;12.538059357012173;pB;1.6403629303083898;-12.538059357012173;281.29473678630063;1
680;125;12.0;p100;4.333333333333333;-2.2561776614660025;11.119622459730124;pB;2.2561776614660025;-11.119622459730124;256.09532433489204;1
681;127;12.0;m100;4.2;-0.7066300412767045;0.06464784905301713;V;-0.7066300412767045;0.06464784905301713;310.2390288272007;1
682;127;13.0;m100;4.2;-0.7448325716019538;-0.4585287757686274;V;-0.7448325716019538;-0.4585287757686274;306.59725606113057;1
683;127;14.0;m100;4.2;2.0579240400920678;-21.462434071259622;V;2.0579240400920678;-21.462434071259622;573.7785817871943;1
684;127;15.0;m100;4.2;-1.0517370625160587;-11.539959054700319;V;-1.0517370625160587;-11.539959054700319;277.34064904374424;1
685;127;16.0;m100;4.2;1.0117958429225737;-17.566262905076428;S;1.0117958429225737;-17.566262905076428;474.0532194660524;0
686;127;17.0;m100;4.2;-0.9080652767918533;-0.7084570403653743;V;-0.9080652767918533;-0.7084570403653743;291.0366003864557;1
687;127;18.0;m100;4.2;-0.8549666964091202;-13.098451453383063;V;-0.8549666964091202;-13.098451453383063;296.098384574793;1
688;127;19.0;m100;4.2;-1.0506705021354363;-12.300532096751454;pB;-1.0506705021354363;-12.300532096751454;277.4423221662953;1
689;127;20.0;m100;4.2;-1.1024089160872483;-12.057521200705082;V;-1.1024089160872483;-12.057521200705082;272.51019999309887;1
690;127;21.0;m100;4.2;-0.3104752633141556;-8.815453627544628;V;-0.3104752633141556;-8.815453627544628;348.00369177621576;1
691;127;22.0;m100;4.2;2.4071702751136788;-19.8307077776102;V;2.4071702751136788;-19.8307077776102;607.0715447539328;1
692;127;23.0;m100;4.2;-1.1118375579693622;-12.05573934620304;V;-1.1118375579693622;-12.05573934620304;271.61138593719807;1
693;127;24.0;m100;4.2;-1.2541104481704244;-11.129864373100872;V;-1.2541104481704244;-11.129864373100872;258.048788578513;1
694;127;25.0;m100;4.2;1.399387131366924;-23.126567376729497;V;1.399387131366924;-23.126567376729497;511.0015416479929;1
695;127;26.0;m100;4.2;-1.1107752430090683;-11.846299285922782;V;-1.1107752430090683;-11.846299285922782;271.7126543521028;1
696;129;6.0;p100;3.7333333333333334;-1.1639726679057663;7.48631826329526;V;1.1639726679057663;-7.48631826329526;241.82026937676343;1
697;129;7.0;p100;3.7333333333333334;-0.8251521424443232;0.32508100261685513;V;0.8251521424443232;-0.32508100261685513;260.22403148841397;1
698;129;8.0;p100;3.7333333333333334;-0.05514772802133594;13.95507159947556;V;0.05514772802133594;-13.95507159947556;302.0484695110569;1
699;129;9.0;p100;3.7333333333333334;-0.23072426342080046;12.898321322923493;V;0.23072426342080046;-12.898321322923493;292.51165415585126;1
700;129;10.0;p100;3.7333333333333334;-0.13194963008444627;13.717669872992133;V;0.13194963008444627;-13.717669872992133;297.87680980016194;1
701;129;11.0;p100;3.7333333333333334;0.030476915623092328;14.556141634930668;V;-0.030476915623092328;-14.556141634930668;306.69935531669336;1
702;129;12.0;p100;3.7333333333333334;-0.5530654924030688;11.487287796966086;V;0.5530654924030688;-11.487287796966086;275.0030003076598;1
703;129;13.0;p100;3.7333333333333334;-0.2825565248483198;7.971068594875419;V;0.2825565248483198;-7.971068594875419;289.69627392550126;1
704;129;14.0;p100;3.7333333333333334;-0.7076786830515861;12.095957438147536;V;0.7076786830515861;-12.095957438147536;266.6048538962424;1
705;129;15.0;p100;3.7333333333333334;0.4108008967326909;14.054184724498782;V;-0.4108008967326909;-14.054184724498782;327.3574664631901;1
706;129;16.0;p100;3.7333333333333334;0.2872392569549076;15.375222585110862;V;-0.2872392569549076;-15.375222585110862;320.6459515055328;1
707;130;15.0;p100;3.7666666666666666;-0.9435546036765445;11.882901237299194;R;0.9435546036765445;-11.882901237299194;232.00579518714508;0
708;130;16.0;p100;3.7666666666666666;-1.269837027981468;11.17188853985121;R;1.269837027981468;-11.17188853985121;222.07457428417482;0
709;130;17.0;p100;3.7666666666666666;-1.9440625829895637;-0.22810182639958043;V;1.9440625829895637;0.22810182639958043;201.55283475291654;1
710;130;18.0;p100;3.7666666666666666;-0.8498603632033597;11.14333614209562;V;0.8498603632033597;-11.14333614209562;234.85761352047226;1
711;130;19.0;p100;3.7666666666666666;-0.2354737733778742;11.996200216167892;R;0.2354737733778742;-11.996200216167892;253.55800461992447;0
712;130;20.0;p100;3.7666666666666666;-1.1888056459714045;10.503779572000099;V;1.1888056459714045;-10.503779572000099;224.54096687804267;1
713;130;21.0;p100;3.7666666666666666;-0.8173744460418169;10.96292664078726;R;0.8173744460418169;-10.96292664078726;235.84640358556436;0
714;130;22.0;p100;3.7666666666666666;-0.6551913938672167;5.490750739795942;V;0.6551913938672167;-5.490750739795942;240.78285004385924;1
715;130;23.0;p100;3.7666666666666666;-0.5493686654942757;11.354221091300417;R;0.5493686654942757;-11.354221091300417;244.0038292132568;0
716;130;24.0;p100;3.7666666666666666;0.29815761941521907;8.462918618546269;R;-0.29815761941521907;-8.462918618546269;269.8004095054393;0
717;130;25.0;p100;3.7666666666666666;0.7316423277124127;5.794504600068365;R;-0.7316423277124127;-5.794504600068365;282.994599800335;0
718;131;5.0;neutre;6.1;-0.034415914827433954;-0.9853403280002908;V;;;304.48051330454894;1
719;131;6.0;neutre;6.1;-0.5839134903120234;-0.11708489557514667;V;;;273.5920076061581;1
720;131;7.0;neutre;6.1;-0.8275201404154772;-0.16457374663519886;V;;;259.8983249848097;1
721;131;8.0;neutre;6.1;-0.7156241914522693;-0.6891593687092268;Gr;;;266.18825020263955;0
722;131;9.0;neutre;6.1;-0.9456467820530584;-1.9223246069208528;Gr;;;253.2581583923794;0
723;131;10.0;neutre;6.1;-0.2894799301977208;-0.7594356172256767;V;;;290.142786181237;1
724;131;11.0;neutre;6.1;-0.9224001847019132;2.8587157831019;Gr;;;254.56490238322561;0
725;131;12.0;neutre;6.1;-0.6035045453195207;1.865691773485139;V;;;272.49074994600755;1
726;131;13.0;neutre;6.1;-0.7774349867876474;0.0165796163476557;V;;;262.71372512897534;1
727;133;18.0;m100;4.2;-0.053366047784772185;-14.45788467089642;L;-0.053366047784772185;-14.45788467089642;331.3558963226679;0
728;133;19.0;m100;4.2;0.599956594589614;-17.137212866456878;L;0.599956594589614;-17.137212866456878;384.9750161032813;0
729;133;20.0;m100;4.2;-1.1063298335047789;-10.90798237290187;V;-1.1063298335047789;-10.90798237290187;244.93765870277014;1
730;133;21.0;m100;4.2;0.4559047593771858;-15.143561119745982;V;0.4559047593771858;-15.143561119745982;373.15247681579984;1
731;133;22.0;m100;4.2;-0.3599216922011362;-13.877199166794696;L;-0.3599216922011362;-13.877199166794696;306.19643796125877;0
732;133;23.0;m100;4.2;-0.9875076373237612;-11.371956439548256;V;-0.9875076373237612;-11.371956439548256;254.68956558061956;1
733;133;24.0;m100;4.2;0.28104749346893526;-14.9165808958968;L;0.28104749346893526;-14.9165808958968;358.8016919552434;0
734;133;25.0;m100;4.2;1.3738671843709;-16.38776162398932;V;1.3738671843709;-16.38776162398932;448.4909604797942;1
735;133;26.0;m100;4.2;-1.101959055467914;-10.751278629272747;V;-1.101959055467914;-10.751278629272747;245.29637468151137;1
736;133;27.0;m100;4.2;-1.03207285265767;-11.37922905987105;V;-1.03207285265767;-11.37922905987105;251.0320348843723;1
737;133;28.0;m100;4.2;-0.23034760480005323;-11.871332853580896;L;-0.23034760480005323;-11.871332853580896;316.83076786535077;0
738;133;29.0;m100;4.2;2.7557412365722533;-16.57411155049124;V;2.7557412365722533;-16.57411155049124;561.9033321334402;1
739;133;30.0;m100;4.2;0.3467974831284371;-15.009425916331054;L;0.3467974831284371;-15.009425916331054;364.19788725365567;0
740;133;31.0;m100;4.2;0.20950917354182633;-15.048617187090258;pB;0.20950917354182633;-15.048617187090258;352.9304401475074;1
741;133;32.0;m100;4.2;0.09676252214416185;-14.562565397417245;L;0.09676252214416185;-14.562565397417245;343.67716188336584;0
742;133;33.0;m100;4.2;0.7551443355816502;-16.383378109795615;L;0.7551443355816502;-16.383378109795615;397.7114950388551;0
743;133;34.0;m100;4.2;1.1307251408970556;-15.712929430577617;V;1.1307251408970556;-15.712929430577617;428.5359466670993;1
744;133;35.0;m100;4.2;-0.6968393770559647;-10.643265328237078;V;-0.6968393770559647;-10.643265328237078;278.5451236967124;1
745;133;36.0;m100;4.2;-0.5487750370090221;-14.159352517355842;V;-0.5487750370090221;-14.159352517355842;290.6969749709332;1
746;133;37.0;m100;4.2;0.007650158918509525;-14.049069503881356;pB;0.007650158918509525;-14.049069503881356;336.3635833115831;1
747;134;7.0;m100;3.6333333333333333;2.265306206876269;-15.423639290249184;V;2.265306206876269;-15.423639290249184;404.43238050402715;1
748;134;8.0;m100;3.6333333333333333;6.647132311031828;-21.12208052052108;V;6.647132311031828;-21.12208052052108;561.735125874825;1
749;134;9.0;m100;3.6333333333333333;1.931982751665229;-7.0076591448353724;V;1.931982751665229;-7.0076591448353724;392.4664344909137;1
750;134;10.0;m100;3.6333333333333333;2.7563291881432015;-17.632364863589203;V;2.7563291881432015;-17.632364863589203;422.0595663296334;1
751;134;11.0;m100;3.6333333333333333;-0.4864467146109655;-0.6706873022573632;V;-0.4864467146109655;-0.6706873022573632;305.64747237598687;1
752;134;12.0;m100;3.6333333333333333;0.2982874687017013;-13.745063668094815;V;0.2982874687017013;-13.745063668094815;333.818567825057;1
753;134;13.0;m100;3.6333333333333333;1.0277643816408433;0.5909099385614809;V;1.0277643816408433;0.5909099385614809;360.0059879467999;1
754;134;14.0;m100;3.6333333333333333;-0.038617729796024534;-13.737541073233217;pB;-0.038617729796024534;-13.737541073233217;321.7240411611334;1
755;134;15.0;m100;3.6333333333333333;1.7242345579542486;3.3596971530573683;V;1.7242345579542486;3.3596971530573683;385.0085024690177;1
756;134;16.0;m100;3.6333333333333333;6.342855386333608;-21.213428862574915;V;6.342855386333608;-21.213428862574915;550.8119184105623;1
757;148;11.0;p100;3.6;-0.38107567473214315;-0.13735337284509797;V;0.38107567473214315;0.13735337284509797;280.25909600673214;1
758;148;12.0;p100;3.6;-0.8887229345107285;10.374903161587184;V;0.8887229345107285;-10.374903161587184;220.1171019431116;1
759;148;13.0;p100;3.6;-0.23798103080095018;13.314910157873044;V;0.23798103080095018;-13.314910157873044;297.21180689026824;1
760;148;14.0;p100;3.6;-0.26474257735644946;12.988434754921911;V;0.26474257735644946;-12.988434754921911;294.0413125301172;1
761;148;15.0;p100;3.6;-0.5045418694886236;12.28243692934052;V;0.5045418694886236;-12.28243692934052;265.63180705940135;1
762;148;16.0;p100;3.6;1.291692514837146;-0.18088052345183314;V;-1.291692514837146;0.18088052345183314;478.43531500330187;1
763;148;17.0;p100;3.6;-0.4098957641516662;12.875768195511057;V;0.4098957641516662;-12.875768195511057;276.84472192434674;1
764;148;18.0;p100;3.6;-0.8056563714599464;1.0585589913392823;pB;0.8056563714599464;-1.0585589913392823;229.9581650940571;1
765;148;19.0;p100;3.6;2.201248961963198;26.18587254031047;Gr;-2.201248961963198;-26.18587254031047;586.1923005673366;0
766;148;20.0;p100;3.6;-0.5518938973690535;11.717444970622012;Gr;0.5518938973690535;-11.717444970622012;260.0219168751673;0
767;148;21.0;p100;3.6;1.3393734313908312;1.1174545348820857;Gr;-1.3393734313908312;-1.1174545348820857;484.084169291554;0
768;148;22.0;p100;3.6;0.9727924849301884;-16.09674195822555;Gr;-0.9727924849301884;16.09674195822555;440.6545856954792;0
769;148;23.0;p100;3.6;-0.4844280261465931;12.84343073041822;V;0.4844280261465931;-12.84343073041822;268.01473462095385;1
770;148;24.0;p100;3.6;1.37897587366379;-0.2961413496869909;V;-1.37897587366379;0.2961413496869909;488.775950449053;1
771;148;25.0;p100;3.6;0.2875476314866376;1.193411765919734;V;-0.2875476314866376;-1.193411765919734;359.4722467503158;1
772;148;26.0;p100;3.6;-0.30524141434214414;0.023396780486791613;V;0.30524141434214414;-0.023396780486791613;289.24333368425573;1
773;148;27.0;p100;3.6;-0.3960770100922039;0.12002526102293132;V;0.3960770100922039;-0.12002526102293132;278.4818575704119;1
774;148;28.0;p100;3.6;-0.5027792685206266;-0.20261182413923962;V;0.5027792685206266;0.20261182413923962;265.84062594872233;1
775;148;29.0;p100;3.6;-0.6386744841782512;0.43804446633689054;V;0.6386744841782512;-0.43804446633689054;249.74084584369425;1
776;148;30.0;p100;3.6;0.7476792201424898;0.16867872611805979;V;-0.7476792201424898;-0.16867872611805979;413.98496348495246;1
777;148;31.0;p100;3.6;0.7426814269257913;-0.8680191381661757;nan;-0.7426814269257913;0.8680191381661757;413.39286484917733;0
778;148;32.0;p100;3.6;-0.19219338691721324;13.340750479199414;pB;0.19219338691721324;-13.340750479199414;302.6363613492915;1
779;148;33.0;p100;3.6;;;V;;;;1
780;104;15.0;p100;4.0;0.9906325760317058;16.368018748249597;L;-0.9906325760317058;-16.368018748249597;468.7718962146562;0
781;104;16.0;p100;4.0;-0.35233422618296295;15.105257478747774;L;0.35233422618296295;-15.105257478747774;332.6607141316165;0
782;104;17.0;p100;4.0;-0.8424809541520433;8.837919026096188;L;0.8424809541520433;-8.837919026096188;282.9837970045604;0
783;104;18.0;p100;4.0;-0.3083293847250253;0.7812935079873;L;0.3083293847250253;-0.7812935079873;337.1206538548765;0
784;104;19.0;p100;4.0;1.8791599469808897;20.24142949944894;S;-1.8791599469808897;-20.24142949944894;558.8251354857914;0
785;104;20.0;p100;4.0;0.2783007323834306;17.52397339005796;L;-0.2783007323834306;-17.52397339005796;396.57626999778444;0
786;104;21.0;p100;4.0;0.8258975515712367;18.03120264265567;S;-0.8258975515712367;-18.03120264265567;452.0758178955074;0
787;104;22.0;p100;4.0;0.9561147654262663;7.502600472498614;S;-0.9561147654262663;-7.502600472498614;465.2734776411836;0
788;104;23.0;p100;4.0;1.2534424538705795;18.757424359315053;S;-1.2534424538705795;-18.757424359315053;495.4079702239007;0
789;104;24.0;p100;4.0;-0.9187115332340854;12.686603241317414;pB;0.9187115332340854;-12.686603241317414;275.25774285890265;1
790;104;25.0;p100;4.0;-0.017591077663025326;15.13482649343132;S;0.017591077663025326;-15.13482649343132;366.58730529091474;0
791;104;26.0;p100;4.0;-0.9732910068542688;12.617724313889767;L;0.9732910068542688;-12.617724313889767;269.72605238102756;0
792;104;27.0;p100;4.0;0.14143528780920084;14.582863742502298;L;-0.14143528780920084;-14.582863742502298;382.70480465955086;0
793;104;28.0;p100;4.0;2.4930570158683993;22.01520548162091;S;-2.4930570158683993;-22.01520548162091;621.0442875793483;0
794;104;29.0;p100;4.0;2.1534836267456114;21.852337839751613;S;-2.1534836267456114;-21.852337839751613;586.6281461518563;0
795;104;30.0;p100;4.0;0.8243516735946793;13.075998113017931;L;-0.8243516735946793;-13.075998113017931;451.91914143976896;0
796;104;31.0;p100;4.0;0.2142476470833923;16.326217720191096;V;-0.2142476470833923;-16.326217720191096;390.0844184182244;1
797;104;32.0;p100;4.0;2.1402706762335773;21.02717340237723;S;-2.1402706762335773;-21.02717340237723;585.2889988921982;0
798;104;33.0;p100;4.0;0.16130189405740097;15.883182331553485;S;-0.16130189405740097;-15.883182331553485;384.7183073432818;0
799;104;34.0;p100;4.0;-0.0945551685787441;0.7438705953372278;L;0.0945551685787441;-0.7438705953372278;358.78690890344654;0
800;104;35.0;p100;4.0;-0.260588645300637;0.2919731259954119;pB;0.260588645300637;-0.2919731259954119;341.9592310005334;1
801;110;11.0;m100;3.7333333333333334;-0.8533306541630836;-11.090883518856884;V;-0.8533306541630836;-11.090883518856884;252.1375150088554;1
802;110;12.0;m100;3.7333333333333334;-0.5386500293237451;-11.839101380402212;V;-0.5386500293237451;-11.839101380402212;268.308869477646;1
803;110;13.0;m100;3.7333333333333334;1.194893329012633;-15.638181718494081;V;1.194893329012633;-15.638181718494081;357.39520629608853;1
804;110;14.0;m100;3.7333333333333334;-0.0821367220953783;-12.649140395937195;V;-0.0821367220953783;-12.649140395937195;291.76896815604084;1
805;110;15.0;m100;3.7333333333333334;-1.000684179197511;-11.082849975980224;V;-1.000684179197511;-11.082849975980224;244.5650561491015;1
806;110;16.0;m100;3.7333333333333334;4.409857649496672;-18.207923452981447;L;4.409857649496672;-18.207923452981447;522.6113763656815;0
807;110;17.0;m100;3.7333333333333334;5.199294250631855;-9.853473546094506;S;5.199294250631855;-9.853473546094506;563.1803154737444;0
808;110;18.0;m100;3.7333333333333334;-0.4211440232115729;-12.171526101501968;V;-0.4211440232115729;-12.171526101501968;274.34747219753694;1
809;110;19.0;m100;3.7333333333333334;1.6938019696490423;-4.335135294718327;pB;1.6938019696490423;-4.335135294718327;383.0339899974779;1
810;110;20.0;m100;3.7333333333333334;2.20524729400336;-16.231926537222762;pB;2.20524729400336;-16.231926537222762;409.3170305747677;1
811;110;21.0;m100;3.7333333333333334;2.7238290033607067;-5.6539744729374775;V;2.7238290033607067;-5.6539744729374775;435.9668080986639;1
812;110;22.0;m100;3.7333333333333334;-0.3541354853611205;-0.4314974560849123;V;-0.3541354853611205;-0.4314974560849123;277.79102331724215;1
813;110;23.0;m100;3.7333333333333334;0.522581354046249;-10.769039225297433;V;0.522581354046249;-10.769039225297433;322.84527089302736;1
814;110;24.0;m100;3.7333333333333334;0.9875165755983201;-14.520619260455817;V;0.9875165755983201;-14.520619260455817;346.73816953139413;1
815;149;8.0;neutre;3.6666666666666665;-0.6918437990347436;0.058683577554916155;V;;;246.97472027120136;1
816;149;9.0;neutre;3.6666666666666665;1.2896511961372117;0.6837918222302051;V;;;342.11126653164393;1
817;149;10.0;neutre;3.6666666666666665;0.35161928881641624;0.05613513425612382;V;;;297.07400115270633;1
818;149;11.0;neutre;3.6666666666666665;-0.4561025725284103;0.22909047964662932;Gr;;;258.29324802709255;0
819;149;12.0;neutre;3.6666666666666665;-0.03181371451854381;-0.3306901881400677;Gr;;;278.6644206347443;0
820;150;14.0;neutre;3.8333333333333335;-0.2813880957443138;-0.3806590017273379;V;;;280.7700622862469;1
821;150;15.0;neutre;3.8333333333333335;0.026898529920549294;2.655192278617335;V;;;313.9855395146157;1
822;150;16.0;neutre;3.8333333333333335;-0.2984457630758351;-0.9176998455571947;V;;;278.93223179458244;1
823;150;17.0;neutre;3.8333333333333335;;;L;;;;0
824;150;18.0;neutre;3.8333333333333335;1.839942182108256;-7.932192739334994;L;;;509.32683923335685;0
825;150;19.0;neutre;3.8333333333333335;;;L;;;;0
826;150;20.0;neutre;3.8333333333333335;;;L;;;;0
827;150;21.0;neutre;3.8333333333333335;-0.36621071579446085;-0.2685051914120322;V;;;271.6310871566899;1
828;150;22.0;neutre;3.8333333333333335;-0.18864929230150077;-0.8297548956422247;V;;;290.7619443774589;1
829;150;23.0;neutre;3.8333333333333335;1.771764200118583;3.700806460289243;S;;;501.98119391588557;0
830;150;24.0;neutre;3.8333333333333335;;;L;;;;0
831;150;25.0;neutre;3.8333333333333335;-0.4490046250813065;-0.885151805692999;V;;;262.7106897744356;1
832;150;26.0;neutre;3.8333333333333335;;;V;;;;1
833;150;27.0;neutre;3.8333333333333335;-0.44423142373427954;-0.202903690621838;V;;;263.22496495684635;1
834;150;28.0;neutre;3.8333333333333335;-0.2527573322766721;3.244369537409227;V;;;283.8548035394211;1
835;150;29.0;neutre;3.8333333333333335;-0.429342220235682;2.5523331844365202;L;;;264.82916039896014;0
836;150;30.0;neutre;3.8333333333333335;0.9057945052227132;19.867459543413588;L;;;408.6797196166404;0
837;150;31.0;neutre;3.8333333333333335;-0.4542870685826409;-2.5230929783484157;L;;;262.1415477253755;0
838;155;11.0;neutre;3.6666666666666665;2.3535631253735487;-4.689734231722923;R;;;661.6450631097202;0
839;155;12.0;neutre;3.6666666666666665;-0.7476140610973198;0.08651651416522554;V;;;264.3140087558933;1
840;155;13.0;neutre;3.6666666666666665;-0.6824291797318202;0.438765115578974;pB;;;272.6656688138461;1
841;155;14.0;neutre;3.6666666666666665;-0.7477548762987885;-1.5640586725912158;Gr;;;264.29596713843506;0
842;155;15.0;neutre;3.6666666666666665;-0.32457773406778784;-4.527739065055755;pB;;;318.51454608149356;1
843;155;16.0;neutre;3.6666666666666665;-0.9521774475247528;0.32390207002404736;Gr;;;238.10480459755337;0
844;155;17.0;neutre;3.6666666666666665;-0.8715774793434194;-0.4385178784044399;Gr;;;248.43148650340677;0
845;155;18.0;neutre;3.6666666666666665;-0.23360330771795204;0.49241143201135174;V;;;330.1704311107363;1
846;155;19.0;neutre;3.6666666666666665;;;Gr;;;;0
847;155;20.0;neutre;3.6666666666666665;;;Gr;;;;0
848;155;21.0;neutre;3.6666666666666665;0.21595993059438587;-0.9489219736878454;L;;;387.7696667353983;0
849;155;22.0;neutre;3.6666666666666665;-0.22467108813437778;0.010046837350273563;V;;;331.3148507976682;1
850;156;10.0;neutre;3.9333333333333336;-0.7953593932989438;0.6248189316119124;L;;;260.9653286740898;0
851;156;11.0;neutre;3.9333333333333336;-1.0321209466380314;-0.201723665050082;L;;;246.18244595106742;0
852;156;12.0;neutre;3.9333333333333336;-0.47442671742620923;-0.7371812431960052;L;;;281.00367545169195;0
853;156;13.0;neutre;3.9333333333333336;-1.4445245626903374;-1.038374487652817;L;;;220.4328501882781;0
854;156;14.0;neutre;3.9333333333333336;-0.9509634115188135;-0.0872285409515996;L;;;251.24974808199536;0
855;156;15.0;neutre;3.9333333333333336;;;L;;;;0
856;156;16.0;neutre;3.9333333333333336;1.5755237791266412;-0.1434534372882581;V;;;408.99818026532154;1
857;156;17.0;neutre;3.9333333333333336;0.13344227674927683;-0.2620050420357529;V;;;318.9577094792861;1
858;156;18.0;neutre;3.9333333333333336;-0.00019524311135209906;0.2668877779613581;pB;;;310.6136698510873;1
859;156;19.0;neutre;3.9333333333333336;-0.7021837847287437;-0.04968710585330882;pB;;;266.7830134912138;1
860;159;13.0;neutre;3.466666666666667;-0.2121135434452005;-0.06498709466222863;pB;;;263.9944838171932;1
861;159;14.0;neutre;3.466666666666667;-0.02620466371710978;-0.03788862204510224;V;;;285.186565920077;1
862;159;15.0;neutre;3.466666666666667;3.056411309784993;-13.965349225629438;Gr;;;636.5794143825309;0
863;159;16.0;neutre;3.466666666666667;1.0324287376241121;0.6226877841504574;V;;;405.8620602315433;1
864;159;17.0;neutre;3.466666666666667;0.17459065862537826;0.6294824348218526;V;;;308.07557995308474;1
865;159;18.0;neutre;3.466666666666667;-0.5152163061661452;1.1449894662737279;Gr;;;229.44326365714514;0
866;159;19.0;neutre;3.466666666666667;-0.543924252949295;-0.5550113425841516;B;;;226.17079401436345;1
867;159;20.0;neutre;3.466666666666667;1.647731595118611;-0.8997957626572202;pB;;;476.00152152695847;1
868;159;21.0;neutre;3.466666666666667;0.08610766908800559;-0.19083104481188684;V;;;297.98924743509434;1
869;159;22.0;neutre;3.466666666666667;;;Gr;;;;0
870;159;23.0;neutre;3.466666666666667;3.5849328446298547;-2.6561926136469083;V;;;696.8265191790108;1
871;159;24.0;neutre;3.466666666666667;;;V;;;;1
872;159;25.0;neutre;3.466666666666667;3.517597339443327;1.6218343301530922;V;;;689.1508258154709;1
873;159;26.0;neutre;3.466666666666667;0.7495604007097971;-0.9548937814465717;V;;;373.6173980671433;1
874;160;22.0;neutre;3.8333333333333335;-1.0512176115435257;0.12107542345694355;Gr;;;279.8924724648319;0
875;160;23.0;neutre;3.8333333333333335;-0.50391395889722;0.23559549583040962;Gr;;;319.1506271318374;0
876;160;24.0;neutre;3.8333333333333335;-1.0613743440930008;-0.27288992940418666;Gr;;;279.1639288576209;0
877;160;25.0;neutre;3.8333333333333335;-0.9276973641667458;1.7503733045638228;Gr;;;288.75259417711686;0
878;160;26.0;neutre;3.8333333333333335;-1.0300546137983484;0.16496242944697315;Gr;;;281.4104967547859;0
879;160;27.0;neutre;3.8333333333333335;-0.8979269796243452;-1.2263604780767423;Gr;;;290.88802732325206;0
880;160;28.0;neutre;3.8333333333333335;-0.7696883698598883;-0.08593791471793111;pB;;;300.0865977184478;1
881;160;29.0;neutre;3.8333333333333335;-0.8456907442265028;-0.33664451033041587;Gr;;;294.63493856448923;0
882;160;30.0;neutre;3.8333333333333335;;;Gr;;;;0
883;160;31.0;neutre;3.8333333333333335;1.4508699598500874;-1.3292505300125868;Gr;;;459.3675050052084;0
884;160;32.0;neutre;3.8333333333333335;-0.9684197737003112;0.3978276354436616;Gr;;;285.83157100441935;0
885;161;8.0;neutre;3.966666666666667;-0.7511377415264533;-0.6806221313945571;B;;;281.124047822505;1
886;161;9.0;neutre;3.966666666666667;0.19083091444740113;1.3313360466872268;V;;;356.9076384165626;1
887;161;10.0;neutre;3.966666666666667;-1.07504086148227;1.0251356576592627;V;;;255.06528113297853;1
