;BB;voc_nb_all;cond;age;zf0_Original;M_minus_NM;Type_protophone;zf0_Original_inv;p_margbabbling;difference_inv
654;104;34.0;p100;4.0;-0.260588645300637;0.2919731259954119;pB;0.260588645300637;0.2647058823529412;-0.2919731259954119
655;110;11.0;m100;3.7333333333333334;-0.8533306541630836;-11.090883518856884;V;-0.8533306541630836;0.9166666666666666;-11.090883518856884
656;110;12.0;m100;3.7333333333333334;-0.5386500293237451;-11.839101380402212;V;-0.5386500293237451;0.9166666666666666;-11.839101380402212
657;110;13.0;m100;3.7333333333333334;1.194893329012633;-15.638181718494081;V;1.194893329012633;0.9166666666666666;-15.638181718494081
658;110;14.0;m100;3.7333333333333334;-0.0821367220953783;-12.649140395937195;V;-0.0821367220953783;0.9166666666666666;-12.649140395937195
659;110;15.0;m100;3.7333333333333334;-1.000684179197511;-11.082849975980224;V;-1.000684179197511;0.9166666666666666;-11.082849975980224
660;110;16.0;m100;3.7333333333333334;4.409857649496672;-18.207923452981447;L;4.409857649496672;0.9166666666666666;-18.207923452981447
661;110;17.0;m100;3.7333333333333334;5.199294250631855;-9.853473546094506;S;5.199294250631855;0.9166666666666666;-9.853473546094506
662;110;18.0;m100;3.7333333333333334;-0.4211440232115729;-12.171526101501968;V;-0.4211440232115729;0.9166666666666666;-12.171526101501968
663;110;19.0;m100;3.7333333333333334;1.6938019696490423;-4.335135294718327;pB;1.6938019696490423;0.9166666666666666;-4.335135294718327
664;110;20.0;m100;3.7333333333333334;2.20524729400336;-16.231926537222762;pB;2.20524729400336;0.9166666666666666;-16.231926537222762
665;110;21.0;m100;3.7333333333333334;2.7238290033607067;-5.6539744729374775;V;2.7238290033607067;0.9166666666666666;-5.6539744729374775
666;110;22.0;m100;3.7333333333333334;-0.3541354853611205;-0.4314974560849123;V;-0.3541354853611205;0.9166666666666666;-0.4314974560849123
667;110;23.0;m100;3.7333333333333334;0.522581354046249;-10.769039225297433;V;0.522581354046249;0.9166666666666666;-10.769039225297433
668;110;24.0;m100;3.7333333333333334;0.9875165755983201;-14.520619260455817;V;0.9875165755983201;0.9166666666666666;-14.520619260455817
