index;file;start_times;stop_times;check_timings;duration;phase;who;voc_type;category1_M;category2_M;category1_F;category2_F;agr_cat1;agr_cat2;"Garde (0;1)";"Langue entendue (F;Autre)";"Langue parlée (1;2)";"bababa (0;1;2)";"bodaga (0;1;2)";"imitation (0;1;2)";"pointer doigt (0;1)";pretend play score (x/7);social gesture score (x/7);words understood (x/139);words spoken (x/139);word spoken all;"combiner mots 0;1;2";sentiments (x/4);expressions (x/5);"Reco miroir (0;1;2)";"attire attention soi (0;1;2)";"aime/aime pas (0;1;2)";"reco photo (0;1;2)";"attire attention actions (0;1;2)";Unnamed: 34;coded;audio_order;BB;delete_group;merge_group;cond;BBvoc_NM;BBvoc_M;othersound_NM;othersound_M;f0m_NM;f0sd_NM;f0pNa_NM;f0c_NM;f0m_M;f0sd_M;f0pNa_M;f0c_M;f0cSD_NM;f0cSD_M;HNR_M;HNR_NM;RMSm_NM;RMSsd_NM;RMSm_M;RMSsd_M
4266.0;BB159_3M_3004_neutre_NM;164.602071;164.973394;;0.371323;EXP;B;V;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_164.6_to_164.97;/BB/EXP/BB159_3M_3004_neutre_164.6_to_164.97_EXP;/other/EXP/BB159_3M_3004_neutre_NM_164.22_to_164.6;/other/EXP/BB159_3M_3004_neutre_164.22_to_164.6_EXP;373.748;22.917771098146147;0.19137466307277629;532.2280242546741;373.6843666666667;23.04225562772884;0.19137466307277629;531.0147246083881;303.5648546877668;301.24217850724744;13.151061755925504;13.180415828259449;195.65841339643978;;162.5449372349086;
4267.0;BB159_3M_3004_neutre_NM;167.696428;167.864407;;0.167979;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_167.7_to_167.86;/BB/EXP/BB159_3M_3004_neutre_167.7_to_167.86_EXP;/other/EXP/BB159_3M_3004_neutre_NM_164.97_to_167.7;/other/EXP/BB159_3M_3004_neutre_164.97_to_167.7_EXP;486.2038738738739;61.06822599163791;0.33532934131736525;482.0839161010712;486.27909909909914;58.58375323259301;0.33532934131736525;480.0911587210729;379.38776438738734;376.0212678136584;11.962753447135787;13.493131369146523;376.85045501400947;;327.7873357923538;
4268.0;BB159_3M_3004_neutre_NM;168.686622;169.694498;;1.007876;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_168.69_to_169.69;/BB/EXP/BB159_3M_3004_neutre_168.69_to_169.69_EXP;/other/EXP/BB159_3M_3004_neutre_NM_167.86_to_168.69;/other/EXP/BB159_3M_3004_neutre_167.86_to_168.69_EXP;296.7018167701863;55.383456878034295;0.36047666335650447;482.0839161010712;296.87229813664595;55.29985639176503;0.36047666335650447;480.0911587210729;379.38776438738734;376.0212678136584;15.646428291971203;16.27608426430883;196.59435040802745;;166.7485247026519;
4269.0;BB159_3M_3004_neutre_NM;171.312404;173.071766;;1.759362;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_171.31_to_173.07;/BB/EXP/BB159_3M_3004_neutre_171.31_to_173.07_EXP;/other/EXP/BB159_3M_3004_neutre_NM_169.69_to_171.31;/other/EXP/BB159_3M_3004_neutre_169.69_to_171.31_EXP;393.2404975922953;281.36992693804683;0.6458214894826606;482.0839161010712;392.27123595505617;280.0100230169432;0.6458214894826606;480.0911587210729;379.38776438738734;376.0212678136584;12.097727103270921;13.158952178908017;158.33936662470214;;138.23493148164667;
4270.0;BB159_3M_3004_neutre_NM;173.717161;175.078678;;1.361517;EXP;Cov;;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_173.72_to_175.08;/BB/EXP/BB159_3M_3004_neutre_173.72_to_175.08_EXP;/other/EXP/BB159_3M_3004_neutre_NM_173.07_to_173.72;/other/EXP/BB159_3M_3004_neutre_173.07_to_173.72_EXP;953.2126666666667;486.9459119222662;0.8897869213813373;866.4297448979593;945.7588666666666;479.28943717755993;0.8897869213813373;859.7207142857143;453.8228182558453;447.1667333465168;1.815953860010908;1.7199227099963437;367.7137081507549;;329.557062508652;
4271.0;BB159_3M_3004_neutre_NM;180.577791;180.887226;;0.309435;EXP;B;VS;B;VS;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_180.58_to_180.89;/BB/EXP/BB159_3M_3004_neutre_180.58_to_180.89_EXP;/other/EXP/BB159_3M_3004_neutre_NM_175.08_to_180.58;/other/EXP/BB159_3M_3004_neutre_175.08_to_180.58_EXP;1199.9375757575758;252.5581784588245;0.8932038834951457;532.2280242546741;1156.0633333333335;264.17798056739446;0.8932038834951457;531.0147246083881;303.5648546877668;301.24217850724744;2.851034553237338;5.742275953510568;228.20158599003392;;155.1898160282744;
4272.0;BB159_3M_3004_neutre_NM;181.744805;182.124969;;0.380164;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_181.74_to_182.12;/BB/EXP/BB159_3M_3004_neutre_181.74_to_182.12_EXP;/other/EXP/BB159_3M_3004_neutre_NM_180.89_to_181.74;/other/EXP/BB159_3M_3004_neutre_180.89_to_181.74_EXP;304.309504950495;15.64497276291886;0.7342105263157894;482.0839161010712;303.9658415841584;14.959039224985435;0.7342105263157894;480.0911587210729;379.38776438738734;376.0212678136584;7.9278956806672545;7.511219639793994;102.96597595015781;;100.84250088438476;
4273.0;BB159_3M_3004_neutre_NM;183.513009;184.520885;;1.007876;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_183.51_to_184.52;/BB/EXP/BB159_3M_3004_neutre_183.51_to_184.52_EXP;/other/EXP/BB159_3M_3004_neutre_NM_182.12_to_183.51;/other/EXP/BB159_3M_3004_neutre_182.12_to_183.51_EXP;306.23778350515465;46.96021801917923;0.8073485600794439;482.0839161010712;306.1915979381443;46.719935932057446;0.8073485600794439;480.0911587210729;379.38776438738734;376.0212678136584;7.675526410724641;7.979250631443197;189.68034169741512;;166.85134752273177;
4274.0;BB159_3M_3004_neutre_NM;186.103427;187.721333;;1.617906;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_186.1_to_187.72;/BB/EXP/BB159_3M_3004_neutre_186.1_to_187.72_EXP;/other/EXP/BB159_3M_3004_neutre_NM_184.52_to_186.1;/other/EXP/BB159_3M_3004_neutre_184.52_to_186.1_EXP;428.08320754716976;237.71516979212882;0.8033395176252319;482.0839161010712;427.25968553459114;238.38456143885014;0.8033395176252319;480.0911587210729;379.38776438738734;376.0212678136584;7.5754803594061935;7.10304749725598;139.03869662091296;;130.72518124356694;
4275.0;BB159_3M_3004_neutre_NM;190.762643;191.363832;;0.601189;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_190.76_to_191.36;/BB/EXP/BB159_3M_3004_neutre_190.76_to_191.36_EXP;/other/EXP/BB159_3M_3004_neutre_NM_187.72_to_190.76;/other/EXP/BB159_3M_3004_neutre_187.72_to_190.76_EXP;280.6689189189189;5.984861357246777;0.9384359400998337;482.0839161010712;281.09324324324325;6.351221253539431;0.9384359400998337;480.0911587210729;379.38776438738734;376.0212678136584;8.580903826819375;8.005888981786507;23.737394168120986;;22.579836475007177;
4276.0;BB159_3M_3004_neutre_NM;204.289401;206.119491;;1.83009;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_204.29_to_206.12;/BB/EXP/BB159_3M_3004_neutre_204.29_to_206.12_EXP;/other/EXP/BB159_3M_3004_neutre_NM_191.36_to_204.29;/other/EXP/BB159_3M_3004_neutre_191.36_to_204.29_EXP;398.1818279569892;251.84783626993143;0.7967213114754098;482.0839161010712;397.74521505376345;252.06350387485287;0.7967213114754098;480.0911587210729;379.38776438738734;376.0212678136584;7.5512533726186355;5.165599022379669;66.09951751314374;;58.97072730286291;
4277.0;BB159_3M_3004_neutre_NM;216.162888;218.284732;;2.121844;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_216.16_to_218.28;/BB/EXP/BB159_3M_3004_neutre_216.16_to_218.28_EXP;/other/EXP/BB159_3M_3004_neutre_NM_206.12_to_216.16;/other/EXP/BB159_3M_3004_neutre_206.12_to_216.16_EXP;360.7939487179487;289.62963252678793;0.44837340876944837;482.0839161010712;361.5693247863248;292.8140214356713;0.44837340876944837;480.0911587210729;379.38776438738734;376.0212678136584;7.625362807569382;7.652778817503443;103.2830169299611;;91.40381435975995;
4278.0;BB159_3M_3004_neutre_NM;219.31029;222.192462;;2.882172;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_219.31_to_222.19;/BB/EXP/BB159_3M_3004_neutre_219.31_to_222.19_EXP;/other/EXP/BB159_3M_3004_neutre_NM_218.28_to_219.31;/other/EXP/BB159_3M_3004_neutre_218.28_to_219.31_EXP;825.5932880434783;487.53020188161196;0.7446217904233171;482.0839161010712;820.8404347826088;484.02739735924945;0.7446217904233171;480.0911587210729;379.38776438738734;376.0212678136584;5.947664485361194;7.08232269328227;73.04581725787918;;61.730846627585095;
4279.0;BB159_3M_3004_neutre_NM;222.634513;222.952789;;0.318276;EXP;B;V;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_222.63_to_222.95;/BB/EXP/BB159_3M_3004_neutre_222.63_to_222.95_EXP;/other/EXP/BB159_3M_3004_neutre_NM_222.19_to_222.63;/other/EXP/BB159_3M_3004_neutre_222.19_to_222.63_EXP;600.3819502074688;102.54856265820685;0.24213836477987422;532.2280242546741;601.6851037344398;100.78654959910745;0.24213836477987422;531.0147246083881;303.5648546877668;301.24217850724744;17.360538801712202;17.155568313441822;626.984920682721;;525.472801899996;
4280.0;BB159_3M_3004_neutre_NM;226.330058;226.630653;;0.300595;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_226.33_to_226.63;/BB/EXP/BB159_3M_3004_neutre_226.33_to_226.63_EXP;/other/EXP/BB159_3M_3004_neutre_NM_222.95_to_226.33;/other/EXP/BB159_3M_3004_neutre_222.95_to_226.33_EXP;1130.6373529411765;57.77914908112026;0.8866666666666667;482.0839161010712;961.4020588235294;28.242555552174196;0.8866666666666667;480.0911587210729;379.38776438738734;376.0212678136584;9.827956529798646;11.44479658062812;101.42576354921596;;72.78390459659866;
4281.0;BB159_3M_3004_neutre_NM;227.426345;228.787861;;1.361516;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_227.43_to_228.79;/BB/EXP/BB159_3M_3004_neutre_227.43_to_228.79_EXP;/other/EXP/BB159_3M_3004_neutre_NM_226.63_to_227.43;/other/EXP/BB159_3M_3004_neutre_226.63_to_227.43_EXP;399.34978515625;366.91170538334137;0.6238060249816312;482.0839161010712;397.6567578125;362.5950659640631;0.6238060249816312;480.0911587210729;379.38776438738734;376.0212678136584;9.957611476785877;10.40127569864839;76.26265278838638;;60.67127435632677;
4282.0;BB159_3M_3004_neutre_NM;230.220106;232.68675;;2.466644;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_230.22_to_232.69;/BB/EXP/BB159_3M_3004_neutre_230.22_to_232.69_EXP;/other/EXP/BB159_3M_3004_neutre_NM_228.79_to_230.22;/other/EXP/BB159_3M_3004_neutre_228.79_to_230.22_EXP;389.71256467941504;313.84349926699736;0.6394971613949716;482.0839161010712;385.0602474690664;303.91423244160404;0.6394971613949716;480.0911587210729;379.38776438738734;376.0212678136584;11.186191740395358;10.577437791443993;102.8676207475089;;92.30321912713579;
4283.0;BB159_3M_3004_neutre_NM;234.065949;234.631774;;0.565825;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_234.07_to_234.63;/BB/EXP/BB159_3M_3004_neutre_234.07_to_234.63_EXP;/other/EXP/BB159_3M_3004_neutre_NM_232.69_to_234.07;/other/EXP/BB159_3M_3004_neutre_232.69_to_234.07_EXP;283.00612244897957;30.311963256449705;0.5663716814159292;482.0839161010712;283.1421632653061;29.662784775353916;0.5663716814159292;480.0911587210729;379.38776438738734;376.0212678136584;8.078039642796861;7.3206838457182295;109.78611318238865;;100.83674056606499;
4284.0;BB159_3M_3004_neutre_NM;249.767597;251.252888;;1.485291;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_249.77_to_251.25;/BB/EXP/BB159_3M_3004_neutre_249.77_to_251.25_EXP;/other/EXP/BB159_3M_3004_neutre_NM_234.63_to_249.77;/other/EXP/BB159_3M_3004_neutre_234.63_to_249.77_EXP;1316.2049295774648;131.15878367049467;0.9521885521885521;482.0839161010712;1314.5077464788733;147.2664890714127;0.9521885521885521;480.0911587210729;379.38776438738734;376.0212678136584;5.171659865093225;5.91595823262243;100.73323319323802;;79.83690980125459;
4285.0;BB159_3M_3004_neutre_NM;256.734319;258.944573;;2.210254;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_256.73_to_258.94;/BB/EXP/BB159_3M_3004_neutre_256.73_to_258.94_EXP;/other/EXP/BB159_3M_3004_neutre_NM_251.25_to_256.73;/other/EXP/BB159_3M_3004_neutre_251.25_to_256.73_EXP;514.8086217948718;365.28776403020186;0.8588235294117647;482.0839161010712;515.3223717948717;364.6569903781568;0.8588235294117647;480.0911587210729;379.38776438738734;376.0212678136584;6.984258061842686;7.648717656249021;208.3720935135978;;169.51307920953823;
4286.0;BB159_3M_3004_neutre_NM;260.748141;261.667607;;0.919466;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_260.75_to_261.67;/BB/EXP/BB159_3M_3004_neutre_260.75_to_261.67_EXP;/other/EXP/BB159_3M_3004_neutre_NM_258.94_to_260.75;/other/EXP/BB159_3M_3004_neutre_258.94_to_260.75_EXP;433.340303030303;9.643928946767646;0.9640914036996736;482.0839161010712;431.559696969697;6.798599343269405;0.9640914036996736;480.0911587210729;379.38776438738734;376.0212678136584;8.296905741187096;8.544812405209617;127.84319227351304;;113.11364590867957;
4287.0;BB159_3M_3004_neutre_NM;262.295319;262.728529;;0.43321;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_262.3_to_262.73;/BB/EXP/BB159_3M_3004_neutre_262.3_to_262.73_EXP;/other/EXP/BB159_3M_3004_neutre_NM_261.67_to_262.3;/other/EXP/BB159_3M_3004_neutre_261.67_to_262.3_EXP;;;1.0;482.0839161010712;;;1.0;480.0911587210729;379.38776438738734;376.0212678136584;7.080501047090201;7.151661378935041;164.30044338741243;;159.9592878886882;
4288.0;BB159_3M_3004_neutre_NM;262.984919;264.240343;;1.255424;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_262.98_to_264.24;/BB/EXP/BB159_3M_3004_neutre_262.98_to_264.24_EXP;/other/EXP/BB159_3M_3004_neutre_NM_262.73_to_262.98;/other/EXP/BB159_3M_3004_neutre_262.73_to_262.98_EXP;1182.6270909090908;192.80206788902768;0.9123505976095617;482.0839161010712;1187.0083636363636;201.3912479377435;0.9123505976095617;480.0911587210729;379.38776438738734;376.0212678136584;7.184188635978839;8.19671557924756;120.0380398746012;;98.52558724776405;
4289.0;BB159_3M_3004_neutre_NM;270.181507;274.11576;;3.934253;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_270.18_to_274.12;/BB/EXP/BB159_3M_3004_neutre_270.18_to_274.12_EXP;/other/EXP/BB159_3M_3004_neutre_NM_264.24_to_270.18;/other/EXP/BB159_3M_3004_neutre_264.24_to_270.18_EXP;398.4172222222222;350.4778000110988;0.9359430604982206;482.0839161010712;396.9716666666667;348.50907492114237;0.9359430604982206;480.0911587210729;379.38776438738734;376.0212678136584;9.130801549163253;8.488761284430769;89.70574963443963;;78.8044835084135;
4290.0;BB159_3M_3004_neutre_NM;275.309297;275.689461;;0.380164;EXP;B;VS;B;VS;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_275.31_to_275.69;/BB/EXP/BB159_3M_3004_neutre_275.31_to_275.69_EXP;/other/EXP/BB159_3M_3004_neutre_NM_274.12_to_275.31;/other/EXP/BB159_3M_3004_neutre_274.12_to_275.31_EXP;413.0022;11.68423502512891;0.868421052631579;532.2280242546741;414.105;11.405851568383696;0.868421052631579;531.0147246083881;303.5648546877668;301.24217850724744;5.553670249605084;5.960415364024705;1263.2970848874947;;1069.5297728145188;
4291.0;BB159_3M_3004_neutre_NM;307.092757;308.07411;;0.981353;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_307.09_to_308.07;/BB/EXP/BB159_3M_3004_neutre_307.09_to_308.07_EXP;/other/EXP/BB159_3M_3004_neutre_NM_275.69_to_307.09;/other/EXP/BB159_3M_3004_neutre_275.69_to_307.09_EXP;524.9171942446044;346.2147214529824;0.8583078491335372;482.0839161010712;516.5397841726618;326.7901438575173;0.8583078491335372;480.0911587210729;379.38776438738734;376.0212678136584;10.016139513804793;10.354247091926357;66.05088091405392;;57.42032376832921;
4292.0;BB159_3M_3004_neutre_NM;309.957247;310.470026;;0.512779;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_309.96_to_310.47;/BB/EXP/BB159_3M_3004_neutre_309.96_to_310.47_EXP;/other/EXP/BB159_3M_3004_neutre_NM_308.07_to_309.96;/other/EXP/BB159_3M_3004_neutre_308.07_to_309.96_EXP;363.0807511737089;71.86928535742747;0.16796875;482.0839161010712;362.89962441314555;71.16208911954871;0.16796875;480.0911587210729;379.38776438738734;376.0212678136584;14.423367821423472;13.40618901637473;77.41604226537699;;70.42168949401886;
4293.0;BB159_3M_3004_neutre_NM;311.486743;313.396403;;1.90966;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_311.49_to_313.4;/BB/EXP/BB159_3M_3004_neutre_311.49_to_313.4_EXP;/other/EXP/BB159_3M_3004_neutre_NM_310.47_to_311.49;/other/EXP/BB159_3M_3004_neutre_310.47_to_311.49_EXP;930.4226011560693;487.6864311807868;0.818753273965427;482.0839161010712;921.0607514450868;481.3952089716755;0.818753273965427;480.0911587210729;379.38776438738734;376.0212678136584;9.436499172278314;9.537352020572412;219.3482451311273;;192.19150321540258;
4294.0;BB159_3M_3004_neutre_NM;324.933931;325.243367;;0.309436;EXP;B;Gr;B;Gr;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_324.93_to_325.24;/BB/EXP/BB159_3M_3004_neutre_324.93_to_325.24_EXP;/other/EXP/BB159_3M_3004_neutre_NM_313.4_to_324.93;/other/EXP/BB159_3M_3004_neutre_313.4_to_324.93_EXP;284.71291262135924;32.96021563890136;0.6666666666666666;532.2280242546741;286.452427184466;33.85341965713937;0.6666666666666666;531.0147246083881;303.5648546877668;301.24217850724744;3.62172544956622;2.6903715874839653;91.90049663792553;;88.47071169470448;
4295.0;BB159_3M_3004_neutre_NM;325.924125;326.472268;;0.548143;EXP;Cov;;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_325.92_to_326.47;/BB/EXP/BB159_3M_3004_neutre_325.92_to_326.47_EXP;/other/EXP/BB159_3M_3004_neutre_NM_325.24_to_325.92;/other/EXP/BB159_3M_3004_neutre_325.24_to_325.92_EXP;583.4419565217391;19.694940649772743;0.916058394160584;866.4297448979593;579.1615217391304;26.91013340463161;0.916058394160584;859.7207142857143;453.8228182558453;447.1667333465168;6.008335640175784;7.6369881078243615;64.80946561976243;;61.64989078380664;
4296.0;BB159_3M_3004_neutre_NM;331.476284;334.057861;;2.581577;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_331.48_to_334.06;/BB/EXP/BB159_3M_3004_neutre_331.48_to_334.06_EXP;/other/EXP/BB159_3M_3004_neutre_NM_326.47_to_331.48;/other/EXP/BB159_3M_3004_neutre_326.47_to_331.48_EXP;280.98240366972476;65.93631897117922;0.7888415342890353;482.0839161010712;281.5994311926606;66.3190435276211;0.7888415342890353;480.0911587210729;379.38776438738734;376.0212678136584;11.177702991696085;11.349399712032213;83.34089455609555;;72.16376652788219;
4297.0;BB159_3M_3004_neutre_NM;336.904669;338.628668;;1.723999;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_336.9_to_338.63;/BB/EXP/BB159_3M_3004_neutre_336.9_to_338.63_EXP;/other/EXP/BB159_3M_3004_neutre_NM_334.06_to_336.9;/other/EXP/BB159_3M_3004_neutre_334.06_to_336.9_EXP;332.36883367139956;228.7185999467084;0.4280742459396752;482.0839161010712;331.39818458417847;223.5050487912478;0.4280742459396752;480.0911587210729;379.38776438738734;376.0212678136584;13.54489244265159;12.919060678365131;90.54838251120907;;77.08842518294155;
4298.0;BB159_3M_3004_neutre_NM;356.929575;358.379502;;1.449927;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_356.93_to_358.38;/BB/EXP/BB159_3M_3004_neutre_356.93_to_358.38_EXP;/other/EXP/BB159_3M_3004_neutre_NM_338.63_to_356.93;/other/EXP/BB159_3M_3004_neutre_338.63_to_356.93_EXP;1031.5034939759034;56.02515999590389;0.8854382332643203;482.0839161010712;1033.1226506024095;57.55415726414802;0.8854382332643203;480.0911587210729;379.38776438738734;376.0212678136584;2.8342983226483187;3.4682977811262616;57.974739795735665;;52.91370234075493;
4299.0;BB159_3M_3004_neutre_NM;360.71353;361.323561;;0.610031;EXP;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_360.71_to_361.32;/BB/EXP/BB159_3M_3004_neutre_360.71_to_361.32_EXP;/other/EXP/BB159_3M_3004_neutre_NM_358.38_to_360.71;/other/EXP/BB159_3M_3004_neutre_358.38_to_360.71_EXP;279.7611627906977;9.887477056540005;0.7885245901639344;532.2280242546741;278.9242635658915;8.924237167609371;0.7885245901639344;531.0147246083881;303.5648546877668;301.24217850724744;6.748299943237427;4.7868134406908345;54.38431915695249;;48.20042690082062;
4300.0;BB159_3M_3004_neutre_NM;362.693918;364.329507;;1.635589;EXP;B;pB;B;pB;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_362.69_to_364.33;/BB/EXP/BB159_3M_3004_neutre_362.69_to_364.33_EXP;/other/EXP/BB159_3M_3004_neutre_NM_361.32_to_362.69;/other/EXP/BB159_3M_3004_neutre_361.32_to_362.69_EXP;756.8508490566038;356.59442343879437;0.7406727828746177;532.2280242546741;754.7145990566038;355.3468371016362;0.7406727828746177;531.0147246083881;303.5648546877668;301.24217850724744;4.596131727327118;5.19369359649782;119.39719158715118;;99.58461838413568;
4301.0;BB159_3M_3004_neutre_NM;364.78924;365.443475;;0.654235;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_364.79_to_365.44;/BB/EXP/BB159_3M_3004_neutre_364.79_to_365.44_EXP;/other/EXP/BB159_3M_3004_neutre_NM_364.33_to_364.79;/other/EXP/BB159_3M_3004_neutre_364.33_to_364.79_EXP;653.5981909547738;350.43312126789505;0.6957186544342507;482.0839161010712;656.1119095477387;352.6951715615055;0.6957186544342507;480.0911587210729;379.38776438738734;376.0212678136584;5.77724477234914;6.007511650711319;44.098499889891336;;41.5034377482331;
4302.0;BB159_3M_3004_neutre_NM;368.086939;368.422898;;0.335959;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_368.09_to_368.42;/BB/EXP/BB159_3M_3004_neutre_368.09_to_368.42_EXP;/other/EXP/BB159_3M_3004_neutre_NM_365.44_to_368.09;/other/EXP/BB159_3M_3004_neutre_365.44_to_368.09_EXP;228.17298850574713;8.75238706508549;0.7402985074626866;482.0839161010712;228.00850574712646;7.755338075898331;0.7402985074626866;480.0911587210729;379.38776438738734;376.0212678136584;2.948353365278301;3.9468834682901104;138.76634172364902;;97.85253639835132;
4303.0;BB159_3M_3004_neutre_NM;368.493626;368.732334;;0.238708;EXP;B;V;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_368.49_to_368.73;/BB/EXP/BB159_3M_3004_neutre_368.49_to_368.73_EXP;/other/EXP/BB159_3M_3004_neutre_NM_368.42_to_368.49;/other/EXP/BB159_3M_3004_neutre_368.42_to_368.49_EXP;395.5028571428572;27.862653792731688;0.5588235294117647;532.2280242546741;395.17485714285715;27.21676322084938;0.5588235294117647;531.0147246083881;303.5648546877668;301.24217850724744;7.269287286114319;6.814911656665774;740.7789629607788;;685.1601591324269;
4304.0;BB159_3M_3004_neutre_NM;369.545707;369.890507;;0.3448;EXP;M;;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_369.55_to_369.89;/BB/EXP/BB159_3M_3004_neutre_369.55_to_369.89_EXP;/other/EXP/BB159_3M_3004_neutre_NM_368.73_to_369.55;/other/EXP/BB159_3M_3004_neutre_368.73_to_369.55_EXP;431.439;84.7833812346789;0.5348837209302325;482.0839161010712;431.67093750000004;86.01157795983471;0.5348837209302325;480.0911587210729;379.38776438738734;376.0212678136584;9.657717685978115;10.222150594944026;137.33900775932943;;128.89325706036544;
4306.0;BB159_3M_3004_neutre_NM;377.025208;377.29928;;0.274072;EXP;B;VS;B;VS;;;;;;;;;;;;;;;;;;;;;;;;;;;;159;;;neutre;/BB/EXP/BB159_3M_3004_neutre_NM_377.03_to_377.3;/BB/EXP/BB159_3M_3004_neutre_377.03_to_377.3_EXP;/other/EXP/BB159_3M_3004_neutre_NM_374.43_to_377.03;/other/EXP/BB159_3M_3004_neutre_374.43_to_377.03_EXP;;;1.0;532.2280242546741;;;1.0;531.0147246083881;303.5648546877668;301.24217850724744;3.193168037642943;4.6467904166248895;220.8196156701308;;198.421592125674;
